,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
6713,George Frideric Handel,"Messiah, HWV 56, Part II: XVIII. Their Sound is Gone Out (Arr. for Wind Ensemble by Stian Aareskjold)",0v5Ikju2cZrvVohQWYjECH,14,0.942,0.394,69866,0.0683,0.0,5,0.0799,-27.997,1,0.0458,84.453,4,0.291
6714,George Frideric Handel,"Handel: Lucrezia, HWV 145: ""Ah! che ancor nell'abisso"" (Lucrezia)",0xGus8XfsE2DpDOXsHS7GY,14,0.891,0.489,37360,0.0727,0.0,11,0.597,-21.88,0,0.0451,84.075,3,0.264
6715,George Frideric Handel,"Messiah, HWV 56, Part II: XIV. Let All the Angels of God (Arr. for Wind Ensemble by Stian Aareskjold)",1HiBBrguQq2lGbhiRkdaFw,15,0.988,0.317,89651,0.145,0.00831,2,0.104,-21.081,1,0.0332,106.71,3,0.411
6716,George Frideric Handel,"Messiah, HWV 56, Part II: VII. He Trusted in God (Arr. for Wind Ensemble by Stian Aareskjold)",1lDxK8agA7Zjbjs1UitLax,15,0.993,0.494,143281,0.176,7.35e-05,0,0.144,-20.53,0,0.0345,112.528,4,0.725
6717,INNA,Iguana,32bdnXtqv34XRlXxoDdsuo,54,0.391,0.732,161907,0.566,0.066,7,0.279,-4.917,1,0.161,134.447,5,0.588
6718,Montana of 300,Good Luck,3ZudFq7Ab9gB4jm7lHVa17,44,0.0176,0.5,256814,0.723,0.0,0,0.125,-5.827,1,0.0661,120.198,4,0.194
6719,George Frideric Handel,"Handel: Lucrezia, HWV 145: ""Ma se qui non m'è dato"" (Lucrezia)",43oRNTl1tZQliJhDsOsof3,13,0.903,0.498,32173,0.331,3.05e-05,9,0.352,-18.098,1,0.139,113.89,3,0.579
6720,Frank Walker,Heartbreak Back - R3HAB Remix,4aimS7UJHeBfF0eJDhIGBH,52,0.203,0.558,173478,0.818,0.0,6,0.221,-3.871,0,0.0565,92.005,4,0.452
6721,George Frideric Handel,"Messiah, HWV 56, Part II: XVII. How Beautiful Are the Feet (Arr. for Wind Ensemble by Stian Aareskjold)",4mDr8C8kXUWTOf0v6ZPEIF,14,0.986,0.254,205373,0.0632,8.19e-05,2,0.114,-21.452,0,0.0463,87.417,4,0.11
6722,George Frideric Handel,"Handel: Lucrezia, HWV 145: ""Alla salma infedel"" (Lucrezia)",4s1EFaKRMI5o4LY3PYkMWQ,14,0.968,0.195,191453,0.0304,0.109,6,0.0824,-23.32,0,0.0537,69.755,4,0.0789
6723,George Frideric Handel,"Handel: Lucrezia, HWV 145: ""Questi la disperata anima mia"" (Lucrezia)",5J06gqyYyS9u8YlSytbizz,14,0.921,0.515,33480,0.435,0.108,9,0.368,-20.064,1,0.0522,131.05,4,0.965
6724,George Frideric Handel,"Messiah, HWV 56, Part II: III. Surely He Hath Borne our Griefs (Arr. for Wind Ensemble by Stian Aareskjold)",6Lm5Pnhm7yXL23yNYNMqaD,16,0.988,0.205,118239,0.122,0.628,5,0.162,-21.652,0,0.0366,37.837,3,0.0546
6725,George Frideric Handel,"Messiah, HWV 56, Part II: XII. Lift Up Your Heads (Arr. for Wind Ensemble by Stian Aareskjold)",6Of6ywvAfykrKByBAMTgIv,15,0.993,0.451,191961,0.103,0.0249,5,0.132,-20.729,1,0.0288,99.708,4,0.485
6726,George Frideric Handel,"Messiah, HWV 56, Part III: II. Since by Man Came Death (Arr. for Wind Ensemble by Stian Aareskjold)",3Wq4NKy9cQiPMSaUTzlFre,13,0.988,0.294,118885,0.056,0.227,2,0.188,-24.349,0,0.0417,119.345,5,0.0394
6727,George Frideric Handel,"Messiah, HWV 56, Part III: VII. But Thanks Be to God (Arr. for Wind Ensemble by Stian Aareskjold)",4W9J9z7Jlg08GXXT96JK2w,13,0.989,0.503,125556,0.104,0.0204,3,0.159,-21.497,1,0.0306,101.892,4,0.547
6728,Movements,Losing My Religion,5pNRCnwwQZmluol3V1pR6e,50,7.5e-05,0.548,269947,0.898,2.12e-05,11,0.298,-6.394,0,0.0293,127.994,4,0.704
6729,2CELLOS,Pirates of the Caribbean,5POfcpwLoeMuwXSjA5uQIq,52,0.701,0.824,180320,0.722,0.872,2,0.0993,-6.455,0,0.0474,115.435,3,0.575
6730,KILLY,HELLRAISER,6lshSlj2g7DGy7f95hsJ7U,51,0.0287,0.822,108573,0.589,0.0,1,0.0962,-5.329,1,0.198,146.888,4,0.51
6731,James Droll,Take A Walk,7hB49K9WgbReO3XkDH9YW5,53,0.822,0.728,188000,0.346,0.000138,5,0.138,-14.063,1,0.209,95.108,4,0.649
6732,Moby Rich,Yoko Ono,0QfbhplTRpkSvaTHzSvqIv,47,0.00522,0.661,202640,0.485,0.0414,6,0.108,-10.197,0,0.0378,150.02,4,0.619
6733,Rudimental,Let Me Live - Acoustic,1mqVImA1k8qma45Lqc8CNR,44,0.539,0.68,218049,0.547,0.0,8,0.0877,-4.762,1,0.0414,142.053,4,0.641
6734,NOIR,Airplane mode,3HXNFGkkylU2FeAb1ioI2f,55,0.0485,0.606,183723,0.911,0.0,1,0.334,-3.601,0,0.129,113.933,4,0.742
6735,lovelytheband,stupid mistakes,3yGZzSxHvvQKwMsAtFfNF5,48,0.133,0.697,234419,0.713,0.00862,0,0.23,-6.567,1,0.0265,128.974,4,0.529
6736,SYML,The War,4SQ0ytpTP8v1Rx8FWR22cv,52,0.586,0.246,354267,0.19,0.000877,9,0.0568,-12.596,0,0.0376,126.653,4,0.0393
6737,Alison Krauss & Union Station,The Captain's Daughter (Johnny Cash: Forever Words),5ZZtNu0ZMABs6Jwomk8isG,50,0.824,0.519,297747,0.354,0.0019,1,0.147,-10.501,1,0.0321,82.214,4,0.37
6738,The Rubber Ducky Band,Rock a Bye Baby,5z2y8SqhSCqPqtROnuvYVX,44,0.861,0.576,33505,0.129,0.00111,0,0.104,-15.072,1,0.0535,119.505,3,0.399
6739,NCT,WITHOUT YOU,78DVHbAahuQF56gOC4GnuN,53,0.0428,0.578,205533,0.942,0.0,2,0.0833,-1.693,1,0.0556,127.835,4,0.53
6740,Popcaan,Wine For Me,6swxdQYLEXQ0T7nTndPVSw,52,0.0522,0.759,189543,0.591,2.52e-05,1,0.0949,-6.921,1,0.313,99.977,4,0.524
6741,REYNA,Heartbeat,7JKf9DEKBAdyILvDh4jzHy,48,0.101,0.678,216000,0.728,0.192,5,0.0847,-8.447,1,0.0369,110.008,4,0.436
6742,Joe Nora,hope I'm never like that,0QCOwHLaeAUZjQFDYvZvvj,48,0.872,0.771,94462,0.58,0.572,0,0.136,-10.679,1,0.453,85.069,4,0.43
6743,Crowder,Wildfire,3iIezbYBPoaxmJRuajy1MV,45,0.0148,0.554,194053,0.969,0.000154,6,0.368,-3.61,0,0.0409,91.008,4,0.666
6744,Rich O'Toole,Texas Queen,7kgVBscYEY9WQna0MRfagp,44,0.0497,0.469,210843,0.867,6.87e-06,9,0.37,-4.586,1,0.0512,96.061,4,0.584
6745,Wilson Pickett,Land of 1000 Dances,0vFyIKhSfnFXV0RQvpcuMF,0,0.0128,0.618,146973,0.588,0.0266,2,0.351,-11.624,1,0.0735,86.903,4,0.768
6746,Hillsong Young & Free,First Love,4fxXlGTj3ZuRj1vgoPXoPk,44,0.0124,0.384,316253,0.714,7.84e-06,8,0.139,-6.519,1,0.036,160.047,4,0.168
6747,Tron Sagas,El Patron,5ENPun20QLnHI8F4qGKiyp,44,0.0551,0.428,137169,0.662,0.0,10,0.126,-8.488,1,0.213,139.221,4,0.0763
6748,Jauz,Frequency,6jvwkh4Uc9ldTEnYWFwtoB,47,0.169,0.481,280000,0.579,8.59e-05,11,0.104,-5.554,0,0.029,74.964,4,0.186
6749,j'san,Good Morning Sunshine,1GMyzxALCFSx5UD6qdqmNJ,48,0.756,0.602,148965,0.273,0.851,2,0.108,-10.908,1,0.032,87.178,4,0.0662
6750,Future,Stains (Future),1PxxpjnzU4miVn1ULHlo8L,47,0.0278,0.885,182133,0.713,0.000318,1,0.154,-4.853,0,0.261,148.058,4,0.275
6751,Hillsong Young & Free,Days Gone By,3xiXzTsY66xAQRXtBO68JK,44,0.801,0.529,227013,0.231,0.0,1,0.119,-12.686,0,0.0314,124.344,4,0.252
6752,Doubledd,Drago Di Komodo,1f22FtGlPMxyWzT951utyL,51,0.00888,0.855,39784,0.998,0.924,0,0.111,-13.19,1,0.0937,140.042,4,0.857
6753,John Looke,Redder Than The Moon,3nWeRDTscrrz33s4Ruu7uM,45,0.896,0.719,267027,0.217,0.212,0,0.113,-13.207,1,0.0312,111.026,4,0.0503
6754,Bleed From Within,Alive,6pz5cIbHc2Hygoad3qUeGM,51,0.000141,0.305,285493,0.973,5.51e-06,4,0.301,-3.466,1,0.109,151.213,4,0.177
6755,South Park Mexican,The Darkest Author,72CEyZHoFLjqlj9MBJoiEX,44,0.01,0.792,236806,0.489,0.0,8,0.0908,-13.461,0,0.323,79.999,4,0.69
6756,CHVRCHES,Wonderland,75MQCoe4BTMUWButDcI3g0,45,0.00149,0.492,275767,0.676,0.00252,0,0.112,-6.458,0,0.0433,155.973,4,0.138
6757,DJ Suede The Remix God,Fergie's National Anthem,7cfJGI3L3fm4uXd5oGo0a5,50,0.00286,0.966,76042,0.321,0.0849,0,0.0757,-9.768,1,0.0542,118.994,4,0.35
6758,Daktyl,6 Letters,1MJi765hSvWGBxCoxYeQsn,46,0.293,0.469,166469,0.421,0.0,1,0.09,-8.428,1,0.112,72.824,4,0.238
6759,Swizz Beatz,Poison Intro,2UJxXsMNjhu2rznHYHeh6M,47,0.877,0.335,103010,0.42,0.0,7,0.865,-5.743,1,0.0561,88.731,4,0.508
6760,Stargate,1Night,2uZUFhEOjWOUHSoxmrlzMt,50,0.0751,0.814,204804,0.56,2.17e-05,0,0.103,-8.481,1,0.203,149.986,4,0.349
6761,Grupo Codiciado,En Tijuana Naci / El 09,4qkCeoxRj8bkpkuK4Ukw9e,48,0.533,0.502,155507,0.333,0.0,2,0.101,-10.622,0,0.15,164.434,3,0.866
6762,Tony Bones The Producer,Classic,1oSACtYTXU47tpiYnPAgt5,49,0.00065,0.712,157500,0.572,0.845,6,0.113,-9.343,1,0.0813,92.218,4,0.966
6763,XYLØ,Tears & Tantrums,3Jc6Bdhc4QDQwal1urpuNk,49,0.0408,0.724,198933,0.812,0.000262,3,0.0977,-4.54,1,0.0369,109.996,4,0.671
6764,SOB X RBE,Peek A Boo (feat. DaBoii),64Dgsrnsa9ak5drZLiwcQP,44,0.155,0.832,150385,0.753,0.0,0,0.138,-7.769,1,0.301,100.934,4,0.793
6765,Tobi Lou,The Blue,6Ggg9H5u8eUDcTzzoInIKH,46,0.436,0.586,113761,0.308,0.0,1,0.0988,-10.57,0,0.458,174.509,4,0.786
6766,joan,all the way,7oKqcT6K5b0mxiz1daOU5e,48,0.0144,0.877,186609,0.511,0.0,0,0.0495,-5.238,1,0.0633,105.015,4,0.762
6767,Grupo Los Kiero de Edgar Zacary,Lejos de Ti,0LT8nudopSzlZ204SjoIgw,49,0.23,0.666,337040,0.725,6.25e-05,9,0.146,-6.114,1,0.0405,90.003,4,0.787
6768,flor,spoiled,0xPVr1rHaOYmpw5w1zFl33,47,0.0976,0.701,290026,0.536,0.0036,3,0.102,-8.039,0,0.036,115.038,4,0.345
6769,Los Plebes del Rancho de Ariel Camacho,El Noveno,6xlNyjXnGsNzrS7sg8RLx4,53,0.822,0.609,176373,0.577,0.0,11,0.101,-4.792,0,0.034,106.557,3,0.953
6770,Problem,F*ck Me Too,3HMdxQ0ECxukThJKJJ8BVW,37,0.284,0.576,190618,0.592,0.0,5,0.145,-7.444,1,0.411,98.317,4,0.249
6771,Kollision,Tend To The Money,7Cq6vZ2TpuVVj0FJ2GQPwS,47,0.0924,0.755,143973,0.494,0.0,9,0.106,-8.014,0,0.348,81.95,4,0.476
6772,Tall Heights,Not Like It Was,7kAJjcUdOIDXVVowBEneH5,50,0.406,0.501,175357,0.684,0.00153,11,0.174,-6.428,1,0.0408,84.004,4,0.507
6773,mommy,meadow,0GfirXtoxdsOeudxrY2mkh,41,0.902,0.565,112500,0.193,0.936,5,0.109,-21.839,1,0.039,120.079,4,0.317
6774,barnacle boi,Don't Dwell.,1yCeiQKpXQgz1c2fGokdm3,51,0.056,0.539,214359,0.57,0.0659,6,0.121,-8.724,0,0.046,117.013,4,0.047
6775,Ski Mask The Slump God,Winnie,2DelM0bAA2p0xylKPlUsJ7,49,0.302,0.617,107707,0.687,0.0,1,0.128,-4.912,1,0.359,155.976,4,0.504
6776,Hopex,Inferno,2Uf0Gv7BnSSEIGJtqFqgVd,51,0.00251,0.564,185379,0.87,0.754,9,0.638,-6.004,1,0.049,144.951,4,0.0345
6777,Delayde,winter faces,4Dq0qS9w7XCUxraeqtl9gN,50,0.335,0.695,163478,0.43,0.92,5,0.0645,-15.279,1,0.0565,138.039,4,0.103
6778,Lenny Tavárez,Marihua,58iZeZLWATl8A9oUQnjlbj,59,0.464,0.913,229015,0.619,0.00492,1,0.0945,-5.673,1,0.172,139.006,4,0.73
6779,Tech N9ne,Fresh Out!,0J3QkHJEGcpKnvGBgrYpgP,48,0.00442,0.78,187006,0.816,0.0,1,0.317,-5.403,1,0.198,134.013,4,0.357
6780,CNCO,Estoy Enamorado de Ti,0PU8N3FlUGLLxUqqmH1jc4,55,0.0504,0.741,208227,0.895,3.25e-06,9,0.278,-4.441,0,0.0591,99.969,4,0.636
6781,ION LIL GUT,High School,3nRLacTG12rnxkq5l5hvzK,50,0.0477,0.716,123611,0.634,0.0,4,0.17,-8.591,0,0.0376,85.99,4,0.287
6782,"Royce Da 5'9""",Caterpillar Remix (feat. Logic & King Green),4CznMCZkv49zZnvbgkb6tZ,50,0.179,0.645,311091,0.842,0.0,10,0.108,-4.737,0,0.296,91.044,4,0.698
6783,Zahlen Zauberer,Eins,0J1rRWXe8HIa4VycMNfN34,48,1.1e-06,0.777,61483,0.924,0.966,11,0.115,-13.361,1,0.052,140.001,4,0.525
6784,charlie dreaming,dream #3 [energy wav],2b3hEGm7tIWPyAH8EokVuq,49,0.89,0.154,229059,0.125,0.693,7,0.111,-24.284,1,0.0351,136.022,3,0.111
6785,Neto Bernal,¿Quién Se Cree Tu Recuerdo?,2tlUET4BU7xJ5t3zxTrp1h,49,0.728,0.628,201520,0.593,0.0,2,0.075,-2.5,1,0.0311,150.416,3,0.827
6786,C. Tangana,Un Veneno,42C5Bbb4dHwS5OFMvtGkG2,71,0.859,0.67,193110,0.318,0.00198,2,0.106,-12.938,1,0.298,85.806,4,0.304
6787,Baby Ariel,Gucci On My Body,0RjdWLIdAp0KhUgJVjjH3G,53,0.319,0.741,172874,0.755,2.07e-06,2,0.112,-5.272,1,0.0361,141.92,4,0.874
6788,Morgan Wallen,Happy Hour,2woGHWgrFfjXAgdUsitbqr,47,0.16,0.616,199840,0.836,0.0,7,0.0985,-4.278,1,0.0354,97.955,4,0.795
6789,Famous Dex,CHAMPION (feat. Diplo),3dLzGqbHcsmcYlbuyYn6f5,49,0.0152,0.738,120004,0.561,0.0,4,0.13,-8.488,0,0.379,159.976,4,0.232
6790,Splash Daddy,Wii Tennis,7C9kXo2THfHdGPlaN78kg6,52,0.35,0.952,166635,0.579,2.08e-06,7,0.136,-8.923,1,0.39,128.024,4,0.483
6791,Mayday Parade,"Looks Red, Tastes Blue",7itYSYvjxlKqnjVJzfVi2O,50,0.000436,0.523,253743,0.866,0.0,11,0.342,-4.244,0,0.0309,108.029,4,0.315
6792,Young & Sick,Sleepyhead,3MziBfxdRIQHTrdTJuk5qt,49,0.0277,0.589,237113,0.792,0.0312,8,0.138,-5.614,1,0.0291,107.0,4,0.276
6793,I'm With Her,I-89 - Recorded At Spotify Studios NYC,5ou4c3qI8EvtpwsvYIM4L4,52,0.818,0.581,180581,0.375,1.05e-06,7,0.109,-11.591,0,0.0359,89.582,4,0.649
6794,Hunter Hayes,Dear God - Piano,2xRPWjYgYKsS6vAQLAMoOW,47,0.984,0.388,191000,0.0416,0.906,0,0.0778,-22.871,1,0.0398,117.811,4,0.163
6795,MK,Back & Forth - DJ E-Clyps Blacklight Dub,2ZfUROikJbbli3e3UxJLKh,43,0.0223,0.765,240559,0.724,0.15,10,0.345,-7.12,0,0.137,121.98,4,0.324
6796,jrd.,Recollections,5DaL1ihlNVFZ7qdiNds13f,48,0.891,0.799,147716,0.0375,0.928,11,0.102,-15.162,1,0.456,78.132,5,0.615
6797,Papoose,Underrated,0tqpSDTaTOpGpXCnp7nQ52,50,0.179,0.653,155495,0.805,0.0,6,0.244,-6.716,0,0.272,86.119,4,0.82
6798,Problem,Wild Nights,0vkrd3lVCAEdQpc0VBdwE7,37,0.393,0.845,158262,0.62,0.0,1,0.184,-8.182,1,0.351,97.02,4,0.529
6799,The Brilliance,Oh Dreamer,2Uu1hqObahlzFDbZqjC6CR,48,0.0211,0.524,204440,0.627,9.84e-06,9,0.19,-7.246,0,0.0885,195.729,4,0.53
6800,Koven,Voices,4ckR53QqY5hkJylP5AdVxI,51,0.00353,0.419,203478,0.841,0.0148,7,0.103,-3.81,0,0.0598,92.009,4,0.17
6801,Olly Murs,Love Me Again,6JNSPr0xttWtbHNifT9HGI,61,0.0344,0.907,170560,0.583,0.0,0,0.0931,-5.763,1,0.0723,126.009,4,0.875
6802,Promoting Sounds,Somebody Else,0gT3ow5p8ZX9kjQqvxcDLC,52,0.0792,0.676,180659,0.596,0.0,8,0.11,-7.515,1,0.0436,90.934,4,0.185
6803,The Neighbourhood,Kill Us All (feat. Denzel Curry),2DBxhQbwnuXDioUVdL33S2,52,0.0137,0.547,161947,0.639,0.0,2,0.305,-6.958,1,0.117,90.098,4,0.399
6804,Diana Gordon,Wolverine,7pYe0vDmQRJoqbkE6YWgHk,51,0.0346,0.712,212440,0.504,0.000955,7,0.185,-6.95,1,0.044,129.994,4,0.078
6805,JPEGMAFIA,Thug Tears,1PdHorDs2MY7Npj8VQynSn,49,0.26,0.881,198310,0.79,0.000223,10,0.313,-5.768,0,0.298,138.964,4,0.779
6806,Abraham Vazquez,Que Vergüenza Con La Gente,41QWRWlA5ofrxcYRO55xpG,50,0.744,0.734,213621,0.635,0.0,10,0.368,-5.492,1,0.0387,116.043,3,0.88
6807,Toonorth,Yesterday,0oU6pnb1JlAvoBuqsXzXyA,50,0.231,0.602,99097,0.474,0.905,0,0.222,-10.132,1,0.0298,154.786,4,0.587
6808,Andy Mineo,You Can't Stop Me feat. Messiah - Remix,4F6cqZqKVaTDqsC0gIwAM5,47,0.0645,0.699,179723,0.811,5.24e-06,5,0.264,-7.614,0,0.228,146.076,4,0.834
6809,mingi pak,clouds,2ud0K7X5LzmxJP2LEvkHio,51,0.472,0.785,106500,0.145,0.94,11,0.0998,-9.474,1,0.22,142.091,4,0.433
6810,JULiA LEWiS,"Pink and Blue (feat. BOSCO, DUCKWRTH & Jay Anthony)",1es4YdEihtpmoodyVp9WfI,48,0.555,0.71,225093,0.393,0.00111,5,0.102,-8.703,0,0.191,76.054,4,0.431
6811,03 Greedo,Fortnite (Remix) (feat. Rich The Kid),1z4dFvFG1xKH99ERYzpc0S,46,0.382,0.818,257384,0.495,0.0,6,0.0994,-7.821,0,0.136,96.957,4,0.368
6812,Breakfast Beats,Dreams,01dFfhR9uPqrTMCeogNiBK,45,0.00544,0.653,60000,0.415,0.808,7,0.111,-13.769,1,0.0343,120.0,4,0.459
6813,Ava Max,My Way,0klliApfLZ06rwljBTYEPc,58,0.0623,0.685,141598,0.621,0.0,9,0.0901,-4.877,0,0.0412,100.004,4,0.396
6814,Diamond Thug,Sapphire,2thyOEqaDSJwb9jaHvsa6F,51,0.334,0.661,192054,0.652,0.14,9,0.097,-9.225,0,0.0286,112.024,4,0.129
6815,Anna Wise,Easy,33osQqzeC39Nk3jdTBqsa6,47,0.628,0.452,135510,0.215,7.1e-06,9,0.0824,-15.896,0,0.0491,73.57,1,0.103
6816,Ramin Djawadi,Runaway,4rfVrIFIrnfTiMScZbKuXe,45,0.917,0.534,168392,0.165,0.878,1,0.136,-15.79,0,0.0387,79.981,4,0.153
6817,J-Wright,Don't Know Love,6MjNwhuXUVxXKqsqzg1DCa,49,0.0807,0.809,232355,0.549,0.0,1,0.42,-8.428,0,0.0902,125.973,4,0.527
6818,Los Socios Del Ritmo,Llorar,6pMmYm9l0zMhICWW1yZ5iY,58,0.0531,0.811,217627,0.818,0.0,5,0.0793,-4.681,0,0.0492,87.522,4,0.967
6819,Intalekt,mansnothot (instrumental),0uBdx1Q3AUCQBIEVmmiAyc,48,0.452,0.582,160349,0.284,0.222,10,0.109,-8.997,0,0.0407,137.404,4,0.0833
6820,lovelytheband,i like the way,3LjZJVUEJ06TQ8AOO2Mg8m,49,0.00566,0.657,180000,0.718,1.23e-06,7,0.0797,-6.324,1,0.0323,123.933,4,0.806
6821,Wild Nothing,Through Windows,3x8Ra8xCOkKJx71yoQeMyR,49,0.000354,0.477,199187,0.777,0.0273,2,0.204,-5.382,0,0.0294,148.986,4,0.931
6822,bbno$,too easy,49FS3ExqVBhknyKnXkrfWW,49,0.194,0.762,161633,0.717,3.99e-06,9,0.115,-8.628,0,0.309,73.503,4,0.347
6823,The Growlers,Orgasm of Death,4m3uMuu1gYYjZPtZvTOe6t,48,0.000303,0.415,235693,0.728,0.000106,11,0.595,-5.568,0,0.0303,154.992,4,0.703
6824,WOODZ,DIFFERENT,5Y7a8iWIawp1QTbevGeH1V,51,0.0223,0.628,222769,0.811,0.0,4,0.0797,-4.26,1,0.0338,124.066,4,0.442
6825,Kazam,Coffee & Smoke,6YeB8VATRu0anB9S6CleQm,51,0.0562,0.784,137561,0.601,0.467,2,0.359,-10.698,1,0.0669,81.999,4,0.534
6826,The Dryes,War,1UxeYs0x9oyJtCpmH0QbvL,46,0.69,0.407,227662,0.244,0.0,2,0.0881,-11.591,1,0.0294,74.813,1,0.32
6827,Philthy Rich,"Off Safety (feat. Yhung T.O., Mozzy & Ziggy)",6LlTJUQPhqvZuvOmgkLGYh,45,0.0992,0.674,221934,0.628,0.0,9,0.374,-8.277,0,0.189,93.053,4,0.613
6828,G4 Boyz,Patek Philippe,2wV36tClF4Of9ZfRk1pFWi,49,0.00367,0.607,254829,0.673,3.48e-05,0,0.27,-7.853,0,0.0828,161.975,4,0.603
6829,Dresage,Gallery,01m7F2DCkedBoRNrZsx6gW,50,0.187,0.319,242178,0.751,0.00412,10,0.109,-3.72,1,0.167,192.028,4,0.446
6830,Lil Durk,Crossroads,5uMHMG9Guu7cEF8QIzhoEC,47,0.472,0.699,270441,0.527,0.0,4,0.273,-9.541,0,0.271,145.112,4,0.152
6831,Josh A,Tilted Towers,0fybW1DAco1W1eAMG2o9V2,49,0.151,0.625,168421,0.643,0.0,8,0.376,-5.266,1,0.0614,149.975,4,0.141
6832,Chief Keef,Vietnam,5H4DplHM8u8ZOWc5X0wdGm,47,0.644,0.69,156456,0.704,0.0,8,0.137,-5.073,0,0.168,149.039,4,0.302
6833,Tenille Townes,Somebody's Daughter,7GW2dqJ13S3UutqzSuvzlR,51,0.00206,0.479,226667,0.859,0.0,0,0.123,-5.208,1,0.0395,173.924,4,0.537
6834,The Prodigy,Timebomb Zone,2sifRHahNmhTR7a3BjKc9u,61,0.000328,0.524,204915,0.898,0.796,7,0.102,-6.543,1,0.0409,130.016,4,0.229
6835,Cory Asbury,You Won't Let Go,5QcsUp7WqZqH4gpXPOpIoP,48,0.495,0.538,214331,0.633,1.21e-06,1,0.0975,-7.443,1,0.0382,152.015,4,0.42
6836,VCTRY,Black Magic Woman,5dSBatBm4GTbcAdXx3cjai,54,0.0255,0.333,187304,0.4,2.48e-05,11,0.0801,-12.898,0,0.0932,172.921,3,0.0927
6837,less.people,You've Got Nothing (But Time),2KqI321Lsh0RaUaCFn5RSU,47,0.805,0.7,171833,0.122,0.833,3,0.089,-21.175,1,0.044,82.795,4,0.0777
6838,Sandro Silva,Epic - Garmiani Remix,6yeI0vpccn4jvXobaEXIqu,61,0.00283,0.746,155864,0.989,0.0515,4,0.056,-1.382,1,0.0732,127.971,4,0.0499
6839,The Frights,Over It,6pP7VxpfYM6Pkca4JHyrfV,50,0.0892,0.641,192360,0.907,0.0,2,0.296,-4.115,1,0.0422,127.922,4,0.816
6840,NIKI,Say My Name,0ym4YX3hAfliaRLylWVWfX,51,0.331,0.637,192453,0.457,2.73e-05,6,0.0969,-10.11,0,0.07,149.893,4,0.314
6841,NCT,INTRO: Neo Got My Back,46JuEtCV69InGm7hONKrgA,52,0.32,0.828,117326,0.689,0.0118,5,0.11,-7.97,1,0.0699,100.042,4,0.176
6842,Daniel Skye,I Want You,6F93Rq40Q5n2gaorQoq98B,53,0.09,0.793,188431,0.697,2.14e-05,0,0.235,-5.528,0,0.0692,109.995,4,0.562
6843,stream_error,ice,2s2wOAoPOWMAfm8zCy45Zy,46,0.935,0.264,134250,0.104,0.868,7,0.119,-22.641,1,0.043,171.426,3,0.0495
6844,Charli XCX,Girls Night Out,7jspeyAKVWaBYvPGPe6u46,53,0.00101,0.8,221280,0.756,0.000417,2,0.326,-5.911,1,0.103,124.999,4,0.89
6845,Celticat,Mouthful,1jWBl9jvTFQiZJSbu6oBpc,57,0.000224,0.815,124893,0.584,0.925,0,0.102,-13.514,0,0.0739,123.026,4,0.82
6846,Caleb and Kelsey,From This Moment On / You’re Still the One,3wqqG51TdysNARcSLQaQGk,51,0.753,0.447,221820,0.281,0.0,2,0.138,-5.888,1,0.0359,134.423,4,0.443
6847,Mike Posner,Song About You - Acoustic,6E5wJjlofzp3PWIy3luKTm,50,0.133,0.622,194693,0.729,2.4e-06,7,0.0974,-4.003,1,0.0414,174.085,4,0.664
6848,Gigolo Y La Exce,Decibel,6OAVaQ3BdhHAvPptMTk0sv,53,0.327,0.709,232268,0.467,0.00164,7,0.146,-10.88,0,0.175,92.984,4,0.415
6849,All That Remains,Blood I Spill,1pupkCLBJrfNgCgpkSqFDV,45,0.0027,0.535,219520,0.97,0.0012,0,0.327,-4.319,1,0.0724,108.04,4,0.175
6850,G Jones,Everything All at Once,2FCu1NM98eXCds1M0ikzWj,49,0.832,0.291,268160,0.43,0.688,6,0.114,-10.884,1,0.0674,67.643,4,0.037
6851,Dave East,Day Dreaming (feat. Floyd Miles),2WwESzG1xXSCnuYyy5PF8N,47,0.122,0.617,262818,0.732,0.0,10,0.244,-8.074,1,0.407,138.964,4,0.433
6852,Excision,1 On 1,3X5yGDzloO11zXx6ELmvgU,45,0.0461,0.696,199200,0.846,0.0107,4,0.176,-1.305,1,0.238,150.056,4,0.498
6853,BONNIE X CLYDE,The Unknown,3j5udcJCWrQK51O6wahLyf,48,0.0672,0.48,173538,0.889,2.93e-06,11,0.0859,-2.413,0,0.0454,129.985,4,0.297
6854,Bobo Stenson Trio,Canción Y Danza VI,1iNE14jpYWtLoeQitCoYaG,51,0.925,0.42,314573,0.109,0.948,8,0.112,-24.353,0,0.0417,114.013,4,0.119
6855,Gabriel Fauré,Cantique de Noël,1k2AoQQDdWvohG0sYMIqPw,3,0.991,0.233,170711,0.116,0.0621,9,0.337,-10.396,1,0.0306,103.168,4,0.125
6856,HULKSICKO!,Caitlyn's Advice,3Li4RBckiqFXBy7z4I3FlS,44,0.89,0.529,128752,0.136,0.018,9,0.119,-18.509,1,0.0682,135.477,4,0.0981
6857,Father John Misty,Everything Is Free - Recorded at Spotify Studios NYC,3VB5e3mQF5F0qzX5UD7WIx,49,0.909,0.522,265687,0.0949,4.62e-06,7,0.111,-13.483,1,0.0382,110.992,4,0.173
6858,Lil Yachty,POP OUT,5jBdjKVBUQwoNOUnFoIZp7,47,0.244,0.767,173518,0.65,0.0,6,0.107,-3.419,1,0.196,134.785,4,0.243
