,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_id,genres,artist_popularity,image
4012,Ice Nine Kills,IT Is The End (ft. JR Wasilewski & Buddy Schaub of Less Than Jake and Will Salazar of Fenix TX),19u5pVvN3Ud0u3bPaq6Lnn,55,0.0077,0.174,288120,0.958,0.0,"C♯, D♭",0.23,-4.139,Major,0.238,93.008,4,0.147,52qKfVcIV4GS8A8Vay2xtt,"['melodic metalcore', 'metalcore', 'post-screamo', 'screamo']",66,https://i.scdn.co/image/06ce87a555266e3257a14d1f408329513b13a5c6
4013,Charlotte Lawrence,Keep Me Up,53KTMekF8jTKQGtTbo9aR2,58,0.42,0.627,198359,0.585,0.0,F,0.705,-5.76,Major,0.0395,119.9,4,0.361,7LImGq5KnzQobZciDJpeJb,"['dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'post-teen pop']",69,https://i.scdn.co/image/db337b214fa019080fb253d5851bb4d1a5d84806
4014,AFI,Trash Bat,2TthFUAZXFtT3v1qNgki2t,52,0.00121,0.633,127625,0.973,0.0551,C,0.113,-1.541,Minor,0.0637,102.484,4,0.76,19I4tYiChJoxEO5EuviXpz,"['emo', 'pop punk', 'punk', 'screamo', 'skate punk']",65,https://i.scdn.co/image/81317be6e6173588b10283f72e76e671acdf966e
4015,Mora,Golfi.,3BPPLCDcZq9Re3CvCeo2iT,54,0.384,0.611,106667,0.353,0.272,"C♯, D♭",0.15,-9.894,Major,0.0473,80.964,4,0.39,2ll4HtFU0FVDlUwolO3eSq,[],49,https://i.scdn.co/image/2e03a564e48788f8bc34ad5ffae09e932141c301
4016,Ambient Solle,Reaching for Casterly,4M3PRvEd5Fe7mnAdL4l6FN,59,0.959,0.535,177093,0.181,0.827,B,0.112,-20.333,Major,0.04,124.993,4,0.0531,34ScNK2ccDxZim8TVcqWXT,[],50,https://i.scdn.co/image/a5bbb7c59c436d02ac0c4ea6e81c885ce48626e1
4017,George Ezra,Pretty Shining People,2JVwsN6viHjR9t5pCPQ4Br,67,0.14,0.584,212447,0.726,0.0,"C♯, D♭",0.0984,-4.604,Minor,0.0371,106.979,4,0.398,2ysnwxxNtSgbb9t1m2Ur4j,['neo-singer-songwriter'],83,https://i.scdn.co/image/f145882e808633707759012c6417264f657304be
4018,Jez Dior,Cocaine,1i2aTWRXv2xAgU9FPkSbJc,55,0.184,0.481,190093,0.539,1.02e-06,F,0.0898,-5.352,Minor,0.055,179.651,4,0.411,2tmWjaROlvLpahIZcvPLwi,"['deep underground hip hop', 'indie pop rap', 'la indie', 'pop rap']",62,https://i.scdn.co/image/ed218ab946bb7ae0e8d90e93580514086446140b
4019,Ambar Lucid,A Letter to My Younger Self,325e3Lkx4AodxGNsqHiaG4,56,0.978,0.619,141940,0.378,0.0023,"C♯, D♭",0.103,-9.343,Major,0.0308,91.91,4,0.677,4nzV0hThyodYzrwksnS86G,[],50,https://i.scdn.co/image/da5acfa7ffdf9ed4b8688b7162f25dd972ba1907
4020,DJ Snake,Maradona Riddim,6QsMORizT7A2vwfOwU8xAM,61,0.106,0.723,197288,0.688,0.0493,A,0.259,-4.754,Major,0.044,117.929,4,0.707,540vIaP2JwjQb9dm3aArA4,"['dance pop', 'edm', 'electronic trap', 'pop', 'tropical house']",89,https://i.scdn.co/image/def80dfa0d75793a66186b237f6f89051028f0d1
4021,C Y G N,Remember,72bSRwoEHrQQkRB22lnOE0,57,0.783,0.437,152500,0.173,0.893,"D♯, E♭",0.104,-13.479,Major,0.0797,63.031,4,0.0656,6OgHTWl7y9oeccoxeXXDPn,['chillhop'],57,https://i.scdn.co/image/695274c131c1cc3245ccb6b106c498a919e28d1f
4022,Disturbed,Stronger on Your Own,7elvVSpLm4Wjq0mZQ3CLym,60,0.00171,0.408,241200,0.973,0.0,B,0.413,-2.403,Major,0.12,179.938,3,0.617,3TOqt5oJwL9BE2NG9MEwDa,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",80,https://i.scdn.co/image/b57e634f63dc9a71052c5d61cafc00d221c42afb
4023,Neil Young,Harvest,0bN9orkb4jo06MwwaLbs01,37,0.679,0.397,162960,0.415,3.46e-06,D,0.984,-9.296,Minor,0.0332,105.095,4,0.507,6v8FB84lnmJs434UJf2Mrm,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",72,https://i.scdn.co/image/a46e64ac341acb1a817af18777235f1ed3e8e798
4024,Kupla,Tiger,2L4hM22j0dG32WEny16taU,57,0.69,0.543,156324,0.416,0.241,"A♯, B♭",0.109,-10.723,Minor,0.0652,112.896,3,0.122,7daSp9zXk1dmqNxwKFkL35,"['chillhop', 'lo-fi beats']",63,https://i.scdn.co/image/2b3ed8ef6fa77e3924f76cbcbe66f7d926f85162
4025,Duke Dumont,Inhale,05bUAkDRK3xzvVkZlGU6ee,63,0.0281,0.741,190730,0.814,0.0,D,0.064,-4.393,Minor,0.0646,118.048,4,0.476,61lyPtntblHJvA7FMMhi7E,"['deep groove house', 'destroy techno', 'disco house', 'edm', 'electro house', 'house', 'progressive house', 'tropical house']",68,https://i.scdn.co/image/ac3b4444881af5f927cdbdb62244ebf5f004c936
4026,Neil Young,Journey Through the Past,1rl43OPuM0HcFIPiydpjbm,36,0.963,0.409,197467,0.413,0.000235,C,0.73,-8.34,Minor,0.0285,97.271,4,0.388,6v8FB84lnmJs434UJf2Mrm,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",72,https://i.scdn.co/image/a46e64ac341acb1a817af18777235f1ed3e8e798
4027,Neil Young,Roll Another Number,2VV4psYKknxieg6FXF9PpA,36,0.49,0.365,142480,0.521,3.18e-06,D,0.78,-10.196,Minor,0.0334,119.946,4,0.491,6v8FB84lnmJs434UJf2Mrm,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",72,https://i.scdn.co/image/a46e64ac341acb1a817af18777235f1ed3e8e798
4028,Getter,All Is Lost,5cxKaqhE6tXXrXe5R6lF38,57,0.00762,0.413,306000,0.769,0.00485,G,0.126,-4.405,Major,0.0469,80.039,4,0.112,2CIMQHirSU0MQqyYHq0eOx,"['big room', 'edm', 'electro house', 'progressive house']",72,https://i.scdn.co/image/86e8991077d6ce237be8f24dbc65e90f2e1f2a43
4029,Watsky,Welcome To The Family,5nCOaAh8vdjOO2lNezLLZV,54,0.565,0.686,215947,0.697,3.68e-06,"D♯, E♭",0.114,-7.875,Minor,0.19,143.987,4,0.393,3mJ9GlkLzj8Ka7Z7EQaCMi,"['abstract hip hop', 'comic', 'indie pop rap', 'pop rap']",63,https://i.scdn.co/image/1a764fc495720a8d5a5f272f51f06a881eaa86f2
4030,Paris Blohm,Save Us,3Q0fewWqX87RpdjwrRCIUw,55,0.0174,0.424,198750,0.854,0.0,"F♯, G♭",0.124,-2.671,Minor,0.0415,127.912,3,0.0842,5lXf3xjcLx6BmYMY6TvczJ,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'sky room']",54,https://i.scdn.co/image/63947f25b5e8945a8257733edc97cda0a3800d7c
4031,NCT,Black on Black,1qq7YnBOcXtfX3tCCMJllG,60,0.106,0.523,197981,0.864,0.000454,"A♯, B♭",0.0672,-4.746,Major,0.359,142.11,4,0.247,48eO052eSDcn8aTxiv6QaG,['k-pop'],66,https://i.scdn.co/image/45d2a4cce9332dbfc3a46b28c8d2c75763ec78e4
4032,Neil Young,Campaigner,2Tt75p6vhjUCHBvzhCvkUH,36,0.853,0.597,210520,0.489,3.02e-06,F,0.783,-10.361,Minor,0.0347,120.341,4,0.295,6v8FB84lnmJs434UJf2Mrm,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",72,https://i.scdn.co/image/a46e64ac341acb1a817af18777235f1ed3e8e798
4033,Lazy Weekends,Caught Up,7zolcuA2RVIATBjrAs0VRD,59,0.24,0.633,214933,0.685,6.8e-06,C,0.116,-5.238,Minor,0.0326,149.992,4,0.376,1UxXVm3Hqcusvyo6TtYMWs,['indie cafe pop'],54,https://i.scdn.co/image/68deae518cf2f159ba06b263f02c57ba291df136
4034,ASTRO,Always You,25kFG6ovr8B5iMuUGWI8zf,60,0.159,0.609,223724,0.886,0.0,D,0.322,-3.635,Minor,0.0738,149.977,4,0.602,4pz4uzOMpJQyV8UTsDy4H8,['k-pop'],59,https://i.scdn.co/image/ac7cdf1c3e8f773c446bcd29fd4b165ba53cb67a
4035,Jay Critch,Resort,4rW7lxFUomIjqoWHUVA7o7,53,0.15,0.634,134062,0.776,0.0,C,0.0512,-6.14,Minor,0.356,160.179,5,0.552,6Av6GMCOznZIlHuNcBWgf4,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",72,https://i.scdn.co/image/f94e908d0641d0dc289ab48bbf84cce581059350
4036,Embee,Starlight,5epMdylltsD0tLc8TCkt9M,56,0.137,0.728,170667,0.661,0.867,C,0.189,-6.659,Minor,0.0478,90.236,4,0.539,7ga1hewK4zSX6yl16251DF,[],46,https://i.scdn.co/image/22a3db7db11461282251e8e21c4489f22ae82f04
4037,Arcangel,Millones,3AMjach3UjnwFdcx3q2hIF,62,0.064,0.858,334154,0.703,0.0,B,0.121,-5.318,Minor,0.137,129.962,4,0.293,4SsVbpTthjScTS7U2hmr1X,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",83,https://i.scdn.co/image/44e7c954ae998178501e3572e975d519f616228a
4038,Tom MacDonald,Politically Incorrect,3UCuvKslDRJdGZzRNtVc8w,54,0.368,0.866,248000,0.602,0.0,F,0.0742,-9.732,Major,0.336,117.979,4,0.793,6DvlemMOlMH6VD9tB7BPRf,"['bc underground hip hop', 'country rap', 'deep underground hip hop']",58,https://i.scdn.co/image/586f208673c35f9643d52022a6b9e73fa4bae79d
4039,Icy Narco,Numb & Frozen,459y3LP2W3xssNpUBNJjCa,56,0.0511,0.631,109558,0.637,0.0,F,0.12,-6.049,Major,0.0698,79.927,4,0.571,5VHjaDvQcu3lCkOiXID16U,"['miami hip hop', 'vapor trap']",54,https://i.scdn.co/image/5415b31149ea94675be82ab89965ffb186a1a1fc
4040,Pentatonix,Perfect,1DHV9pcrqIbBk8DDqQ60xQ,57,0.155,0.191,262440,0.435,0.0,G,0.17,-6.612,Minor,0.0281,87.936,3,0.334,26AHtbjWKiwYzsoGoUZq53,['a cappella'],84,https://i.scdn.co/image/443017f28a7b6b1cf4ab12f61600a84d955ae79d
4041,NCT 127,Come Back,5PcZmtPJJCi92tYHIzWbpe,50,0.0214,0.739,205747,0.85,0.0,E,0.131,-4.63,Major,0.21,111.986,4,0.573,7f4ignuCJhLXfZ9giKT7rH,['k-pop'],72,https://i.scdn.co/image/a1c34f4bdd6d347ed8832988366de868de0ace2e
4042,Comethazine,Bands (Remix) (feat. Rich The Kid),4OpyLeKDOIuiX39WA4mQMR,54,0.166,0.811,159494,0.624,0.0,F,0.0833,-6.972,Major,0.478,157.945,4,0.428,1iJdyDcY98X3GMnUesl7tf,"['emo rap', 'rap', 'trap music', 'underground hip hop', 'vapor trap']",75,https://i.scdn.co/image/a7989b4ef34e7bd39b3e887a859ea3cf353da69b
4043,Neil Young,Old Laughing Lady,1kBmWu9meC3uJE40aNYQcz,36,0.348,0.243,318147,0.485,5.74e-06,G,0.988,-9.909,Minor,0.0301,171.578,4,0.292,6v8FB84lnmJs434UJf2Mrm,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",72,https://i.scdn.co/image/a46e64ac341acb1a817af18777235f1ed3e8e798
4044,Sam Eber,Generations To Come,7rrd14Un0QPOQPdzgINfKa,59,0.97,0.269,186924,0.0685,0.938,"F♯, G♭",0.107,-19.149,Minor,0.049,210.12,4,0.0636,5KzipUgM2we3eTM3n2VrLk,[],56,https://i.scdn.co/image/670cb797bb97509995b7e4d65ff6c82b9d10a65f
4045,santpoort,rolling down this lazy wave,0wte6sTInjPoOe3m7ZB4FX,59,0.654,0.576,156125,0.36,0.83,C,0.0767,-15.509,Minor,0.0951,154.027,4,0.446,0LyfQWJT6nXafLPZqxe9Of,[],0,https://i.scdn.co/image/6f5d447bea5ed6a710b4f8a84b564c6225504c36
4046,Mansionair,Violet City,1irXmwdCbngOtucJNd5mSl,57,0.0642,0.596,213516,0.784,0.139,"D♯, E♭",0.216,-6.723,Major,0.033,162.019,4,0.432,4qOzMSukiZoiSjPQw8Zs7s,"['aussietronica', 'australian indie', 'indie r&b', 'indietronica', 'vapor soul']",65,https://i.scdn.co/image/074e6ceda4a32b892343a9310ff25914e35e8771
4047,Rae Sremmurd,Up In My Cocina - From SR3MM,4669wTPqp7Xwz2H7v4QKi1,55,0.0129,0.898,246449,0.751,0.0,B,0.363,-4.646,Minor,0.148,129.972,4,0.462,7iZtZyCzp3LItcw1wtPI3D,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",82,https://i.scdn.co/image/7d6e7fa3946448178d50c8e3e42c517a6dd06aa1
4048,Neil Young,Pocahontas,40wgqOSrJK3LXIOqLljn0g,35,0.688,0.418,228693,0.337,0.0,D,0.707,-10.899,Major,0.0396,141.284,4,0.353,6v8FB84lnmJs434UJf2Mrm,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",72,https://i.scdn.co/image/a46e64ac341acb1a817af18777235f1ed3e8e798
4049,Big K.R.I.T.,Higher (King Pt. 6),1ime6etaPuCWXlHI9FJBGy,53,0.555,0.618,160435,0.73,0.0,"C♯, D♭",0.121,-3.657,Major,0.355,91.728,4,0.107,0CKa42Jqrc9fSFbDjePaXP,"['alternative hip hop', 'conscious hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",66,https://i.scdn.co/image/87a38fd3dcdced39a178466c2d28aca152aaee18
4050,Neil Young,The Losing End,6Jd6olKPBuV1EyyjYNko1q,35,0.527,0.368,232800,0.396,0.0,G,0.951,-10.607,Minor,0.032,120.021,4,0.259,6v8FB84lnmJs434UJf2Mrm,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",72,https://i.scdn.co/image/a46e64ac341acb1a817af18777235f1ed3e8e798
4051,Neil Young,The Needle and the Damage Done,6DStIEdSCGKJoCmwKdX9e4,35,0.409,0.378,147693,0.497,9.25e-06,E,0.994,-10.067,Major,0.0333,115.884,4,0.291,6v8FB84lnmJs434UJf2Mrm,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",72,https://i.scdn.co/image/a46e64ac341acb1a817af18777235f1ed3e8e798
4052,Barnes Blvd.,I Have Love for Everyone Besides Myself.,6okflAl3X7elXPx7MgJMi6,58,0.97,0.352,161239,0.238,0.586,C,0.0664,-18.408,Minor,0.1,72.649,3,0.0376,1sWWXO9dckUfAgKYJLZ8Nc,"['chillhop', 'lo-fi beats']",58,https://i.scdn.co/image/196cf2ebd574b172e3364dfdb77a98f987f39f09
4053,Mitski,Old Friend,5wmn1zWhSSDLUmLLwYO9Rj,54,0.356,0.577,112910,0.448,1.38e-05,"A♯, B♭",0.218,-9.126,Minor,0.0228,89.931,4,0.327,2uYWxilOVlUdk4oV9DvwqK,"['art pop', 'brooklyn indie', 'chamber pop', 'escape room', 'folk-pop', 'freak folk', 'indie pop', 'indie r&b', 'indie rock', 'modern rock']",66,https://i.scdn.co/image/183bd8e712e54a40af3fcfe5033b59a16b0ef1aa
4054,Dave $tokes,95,3pGfyNF2WlqqqLzXIcu2lJ,51,0.206,0.711,88869,0.541,0.0,"A♯, B♭",0.137,-9.626,Minor,0.449,80.13,4,0.551,0mP6wa81SOzUJIaAnLg7a7,[],49,https://i.scdn.co/image/d249b8a92ad03993c455538c9c4475936a5f591f
4055,Neil Young,Here We Are In the Years,7CedHGdXcOX0LJwa2W3eak,35,0.616,0.311,233933,0.275,0.0,G,0.81,-12.768,Minor,0.0341,75.862,4,0.183,6v8FB84lnmJs434UJf2Mrm,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",72,https://i.scdn.co/image/a46e64ac341acb1a817af18777235f1ed3e8e798
4056,Nas,Not For Radio,5FYu8uBB6E11mepU601601,57,0.0671,0.494,202515,0.802,0.0,E,0.176,-5.08,Major,0.412,96.703,5,0.453,20qISvAhX20dpIbOOzGK3q,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",75,https://i.scdn.co/image/ba18d0131343ca84cb9ab0eb31f56745302bc78f
4057,Cole Swindell,Somebody's Been Drinkin',3OBHpK5sbRBj3xQLCFcBLt,52,0.0169,0.481,225267,0.775,1.39e-05,C,0.0978,-5.494,Minor,0.0597,136.035,4,0.273,1mfDfLsMxYcOOZkzBxvSVW,"['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock']",71,https://i.scdn.co/image/9c88b1f7964792561679ba1277009d8b69135fc6
4058,Tom Misch,Disco Yes,61Ivix5DTnDPVjp1dgLyov,63,0.42,0.927,280878,0.551,0.0346,A,0.298,-6.624,Major,0.0921,123.042,4,0.665,1uiEZYehlNivdK3iQyAbye,['indie r&b'],73,https://i.scdn.co/image/81bd94763c5c05d74f574aa3fc5a985771038e1e
4059,NEIKED,Old School Love,4PI5G1Z6UaUcwlGRW3r4c5,60,0.0325,0.712,184427,0.424,7.54e-06,"A♯, B♭",0.108,-8.388,Minor,0.0312,127.99,4,0.827,5H6xmHXjsq98NLbEjuE29f,"['dance pop', 'pop', 'tropical house']",65,https://i.scdn.co/image/655f1ca23f62dc76664182ed697804d3411727c7
4060,Jhene Aiko,Keep Ya Head Up - Recorded at Spotify Studios NYC,74sfJjVq74bYkxMQoOhH3r,54,0.886,0.475,163480,0.312,0.0,E,0.085,-11.731,Minor,0.0486,143.156,4,0.4,5ZS223C6JyBfXasXxrRqOk,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",79,https://i.scdn.co/image/ec0acd56a9eaa79b3dfd7188fe8f952511600048
4061,Key Glock,Nono,7LBJdiUhCkttpdXM33GcCq,52,0.0444,0.947,165074,0.437,0.0,A,0.164,-6.868,Major,0.427,130.979,4,0.488,0RESbWvOMyua0yuyVrztJ5,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",73,https://i.scdn.co/image/a5fa11cc61976d5e51915120320bad64afddebaf
4062,Usher,Birthday,3eKNhLFP3smSZTsyXFZchJ,57,0.0187,0.827,204653,0.7,0.0,"G♯, A♭",0.138,-6.403,Minor,0.0985,144.987,4,0.824,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",82,https://i.scdn.co/image/e11ebc670e5b5fec7a765ae974e114f394236b9b
4063,Sharon Van Etten,Jupiter 4,64BirkPW9F4XgzoLAiOBCP,55,0.0168,0.475,314080,0.498,0.492,"A♯, B♭",0.137,-10.609,Major,0.0303,88.882,4,0.0592,2wJ4vsxWd7df7dRU4KcoDe,"['art pop', 'chamber pop', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'melancholia', 'modern rock', 'new americana', 'new jersey indie', 'slow core', 'stomp and holler']",63,https://i.scdn.co/image/f4c5aae597c949e7defe51bc764a8fb43ef4238d
4064,KVSH,IDFWY,74lVMRjVDCcsryZTLGZLWf,0,0.0103,0.768,412000,0.706,0.00629,B,0.42,-6.678,Major,0.085,119.977,4,0.298,0LyfQWJT6nXafLPZqxe9Of,[],0,https://i.scdn.co/image/6f5d447bea5ed6a710b4f8a84b564c6225504c36
4065,Lostboycrow,Since The Day I Was Born,33ZeYeL25528mx7SvtKqPH,60,0.23,0.593,217147,0.496,2.75e-05,F,0.152,-8.158,Minor,0.0377,80.023,4,0.306,5PxCTrv3Y1xVACfngpt7D2,"['dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'post-teen pop']",66,https://i.scdn.co/image/01e5957cf4f646a4028804e1ef96757391244881
4066,Godsmack,Unforgettable,1184omF5xTwYyI6fMijVrr,50,0.00263,0.351,208419,0.935,0.0,"G♯, A♭",0.141,-3.518,Minor,0.236,158.018,4,0.443,6gZq1Q6bdOxsUPUG1TaFbF,"['alternative metal', 'groove metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",71,https://i.scdn.co/image/7dbbbb46a8b51489ce42726a31da9220a6bc81cf
4067,Brett Dennen,Already Gone - Acoustic,1uFDfBodTgwaBb3qMk0GN8,55,0.612,0.555,174053,0.463,0.0,E,0.142,-7.994,Minor,0.0343,88.399,4,0.661,0FC1LIeQXKib0jOwZqeIwT,"['acoustic pop', 'folk-pop', 'indie folk', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",61,https://i.scdn.co/image/023ab084da471f34f5546df517470526695f2d90
4068,Two Feet,Hurt People,3o4OB9XTVutBdykI4VbXHe,58,0.637,0.612,194853,0.621,0.0,"F♯, G♭",0.251,-4.226,Minor,0.0387,97.468,3,0.4,5sWHDYs0csV6RS48xBl0tH,"['indie poptimism', 'modern alternative rock', 'modern rock']",74,https://i.scdn.co/image/8e59df010222b480c76ddbc36ca26438a5d859fa
4069,Fall Out Boy,City In A Garden,3rBO0a30kWk85iYAV8K5as,54,0.0134,0.474,205760,0.895,0.0,C,0.239,-3.84,Minor,0.0564,119.908,4,0.255,4UXqAaa6dQYAk18Lv7PEgX,"['emo', 'modern rock', 'pop punk']",83,https://i.scdn.co/image/d621cb41aac5fbc406f124bae66c184d58205d5f
4070,VAX,Bubble Gum,6jqoY5HKd5CagZV5lcxdU2,61,0.129,0.597,141444,0.622,0.0,D,0.302,-5.472,Minor,0.0876,120.042,5,0.319,6cQVcprcYDxGM79YmyCkcQ,[],61,https://i.scdn.co/image/9fe9ae01821bb21737525ac47d0f76adf33b88b5
4071,Key Glock,Big Body Benz,1hBBtKSFuK1oQSeTPhC6Ul,50,0.0548,0.802,143760,0.641,0.0,"C♯, D♭",0.0872,-6.636,Minor,0.416,139.998,4,0.574,0RESbWvOMyua0yuyVrztJ5,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",73,https://i.scdn.co/image/a5fa11cc61976d5e51915120320bad64afddebaf
4072,The Amity Affliction,D.I.E,2wcXIKJEOdYK0VL661T9vo,55,0.0235,0.539,194013,0.831,0.0,"C♯, D♭",0.0971,-5.687,Major,0.0441,146.042,4,0.172,6kNKUYGn6VNGsRoXmyoDPK,"['melodic metalcore', 'metalcore', 'screamo']",66,https://i.scdn.co/image/163bac8d1bf3952f57f20b0c80c382f08ffb4b37
4073,Erika Costell,Chitty Bang (feat. Jake Paul),4XJfD853zElJvToMiXia59,53,0.0717,0.752,216522,0.579,1.02e-06,"F♯, G♭",0.0945,-8.085,Major,0.179,92.101,4,0.136,0cebSi3RnCJctXRkjEwFgM,['teen pop'],53,https://i.scdn.co/image/416fd34aa299f18f2dd3a67d3ef8fe393510513d
4074,jus.,On It,2GVxtwwychjHFKVut3Osls,55,0.00504,0.643,172000,0.374,0.907,B,0.078,-12.121,Minor,0.0395,38.263,4,0.499,0LyfQWJT6nXafLPZqxe9Of,[],0,https://i.scdn.co/image/6f5d447bea5ed6a710b4f8a84b564c6225504c36
4075,The Rubens,Never Ever,2AsiZpRbmbIOVIKw72MZVo,56,0.285,0.72,200992,0.482,0.0,"F♯, G♭",0.115,-4.704,Major,0.0402,111.867,4,0.241,2hrWpLNoJcs1EnWSXvB6JI,"['australian indie', 'australian pop']",62,https://i.scdn.co/image/3c6606fd934dd80bc5d8de36b6bec8c9b25788a2
4076,J Balvin,Noches Pasadas,66XlMyAfZjJ24GVa2qPF9c,58,0.554,0.65,222493,0.835,0.0129,F,0.112,-6.717,Major,0.453,191.933,4,0.695,1vyhD5VmyZ7KMfW5gqLgo5,"['latin', 'reggaeton']",93,https://i.scdn.co/image/1a624857d6a7de5183c0fd6737ace7a655dd6edf
4077,AJR,Come Hang Out,7cccUTy4GW6hL3kEifwVfb,49,0.00384,0.612,266442,0.725,0.0,G,0.0472,-4.668,Major,0.0653,91.059,4,0.386,6s22t5Y3prQHyaHWUN1R1C,"['modern rock', 'pop']",76,https://i.scdn.co/image/272300dff1e62ac6011b75571aa99ddc0f0be783
4078,Gregory Alan Isakov,Caves,6byLrvbXmnUMdMWmSBgjKX,52,0.372,0.446,289427,0.744,0.114,A,0.12,-7.622,Minor,0.0394,81.548,4,0.186,5sXaGoRLSpd7VeyZrLkKwt,"['acoustic pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and flutter', 'stomp and holler']",71,https://i.scdn.co/image/9e158142d52e5c303284cf64a4d8b3b54f320872
4079,El de La Guitarra,Con Un Puño De Cannabis,38StyWZFxOVmZyciFwExOi,52,0.599,0.805,168356,0.376,0.023,A,0.133,-11.215,Minor,0.051,104.929,3,0.728,0LIyZkH7LLbsA9T4YwUnEk,['regional mexican'],72,https://i.scdn.co/image/eefdfbd49bb7d6189c1adb5eaad413734153e84c
4080,Kim Petras,"Turn Off The Light (feat. Elvira, Mistress of the Dark)",5WtixPzp0ZuHB1kpzQxn3v,53,0.00086,0.435,191833,0.75,0.0234,C,0.72,-5.944,Major,0.234,218.081,4,0.614,3Xt3RrJMFv5SZkCfUE8C1J,"['dance pop', 'electropop', 'escape room', 'indie poptimism', 'indie r&b', 'indietronica', 'pop', 'post-teen pop']",66,https://i.scdn.co/image/b1d30e045b4e424fcaa8bcafc35e180f762cb49b
4081,Ice Nine Kills,SAVAGES,6ZfTIN0gmZft7Ewe9gjOyR,52,0.000361,0.476,177853,0.99,3.25e-06,"F♯, G♭",0.409,-2.24,Minor,0.133,130.97,4,0.406,52qKfVcIV4GS8A8Vay2xtt,"['melodic metalcore', 'metalcore', 'post-screamo', 'screamo']",66,https://i.scdn.co/image/06ce87a555266e3257a14d1f408329513b13a5c6
4082,The Band CAMINO,Fool of Myself,2m1EQGGjWt8z4rqcjyzFoR,51,0.319,0.546,213215,0.551,0.000157,C,0.111,-5.861,Minor,0.0288,153.617,4,0.726,6d4jrmreCmsenscuieJERc,"['indie anthem-folk', 'indie cafe pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'modern alternative rock', 'modern rock', 'neo mellow']",62,https://i.scdn.co/image/ee3c6c772ffec0d603a17d891c9da34220f032e8
4083,Terror Jr,Heaven Wasn't Made For Me,3B6lwaPB9rocO48swMX56B,54,0.327,0.672,173530,0.498,0.000994,B,0.163,-10.059,Major,0.0355,143.196,4,0.213,5QatamYwvUTOmMHW6WA0AG,"['dance pop', 'electropop', 'indie poptimism', 'pop']",60,https://i.scdn.co/image/a0c88b22790afa5465750de633c5d488f7e08eea
